Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin,Payment Mode,Shipping Mode
ORD-20237843,2023-05-16,2023-05-18,CUST-3999,Customer 3999,Home Office,United Kingdom,State_23,City_15,East,PROD-TEC-1354,Technology,Accessories,Accessories Product 33,12,342.07,0.17,3407.02,1548.3,1858.72,0.5456,Cash on Delivery,Same Day
ORD-20237844,2023-05-19,2023-05-20,CUST-6455,Customer 6455,Home Office,United States,State_34,City_55,North,PROD-TEC-5706,Technology,Copiers,Copiers Product 7,2,387.23,0.14,666.04,292.14,373.9,0.5614,Cash on Delivery,Same Day
ORD-20237845,2024-05-16,2024-05-21,CUST-7645,Customer 7645,Consumer,France,State_40,City_90,West,PROD-TEC-5859,Technology,Phones,Phones Product 41,8,139.17,0.19,901.82,377.17,524.65,0.5818,Debit Card,Same Day
ORD-20237846,2025-03-13,2025-03-20,CUST-4520,Customer 4520,Consumer,United States,State_26,City_1,West,PROD-FUR-1885,Furniture,Bookcases,Bookcases Product 48,13,204.08,0.27,1936.72,1135.02,801.7,0.4139,PayPal,Second Class
ORD-20237847,2025-10-18,2025-10-22,CUST-6164,Customer 6164,Home Office,United States,State_29,City_27,Central,PROD-FUR-5908,Furniture,Furnishings,Furnishings Product 40,8,99.68,0.26,590.11,337.12,252.99,0.4287,Debit Card,Standard Class
ORD-20237848,2025-02-03,2025-02-04,CUST-7456,Customer 7456,Consumer,Germany,State_32,City_94,North,PROD-OFF-8408,Office Supplies,Storage,Storage Product 36,3,292.51,0.08,807.33,508.06,299.27,0.3707,Bank Transfer,Second Class
ORD-20237849,2023-03-09,2023-03-16,CUST-2977,Customer 2977,Home Office,Germany,State_34,City_100,Central,PROD-TEC-1613,Technology,Phones,Phones Product 4,15,322.64,0.27,3532.91,1494.54,2038.37,0.577,PayPal,First Class
ORD-20237850,2025-07-19,2025-07-25,CUST-7349,Customer 7349,Home Office,United Kingdom,State_7,City_30,West,PROD-OFF-8345,Office Supplies,Envelopes,Envelopes Product 47,8,53.78,0.12,378.61,239.71,138.9,0.3669,Debit Card,Standard Class
ORD-20237851,2023-10-25,2023-11-01,CUST-3145,Customer 3145,Consumer,United States,State_11,City_16,East,PROD-TEC-7681,Technology,Machines,Machines Product 27,13,162.93,0.14,1821.56,1049.53,772.03,0.4238,Debit Card,Standard Class
ORD-20237852,2024-12-01,2024-12-08,CUST-9854,Customer 9854,Home Office,United Kingdom,State_9,City_33,Central,PROD-TEC-3438,Technology,Phones,Phones Product 7,5,436.8,0.27,1594.32,650.61,943.71,0.5919,Debit Card,Same Day
ORD-20237853,2024-08-02,2024-08-05,CUST-3156,Customer 3156,Home Office,Australia,State_20,City_91,West,PROD-TEC-8372,Technology,Machines,Machines Product 27,5,43.62,0.09,198.47,136.75,61.72,0.311,Bank Transfer,Standard Class
ORD-20237854,2023-05-07,2023-05-11,CUST-9883,Customer 9883,Corporate,Australia,State_3,City_27,East,PROD-FUR-3706,Furniture,Bookcases,Bookcases Product 41,13,125.25,0.12,1432.86,958.21,474.65,0.3313,Cash on Delivery,Same Day
ORD-20237855,2023-05-29,2023-06-03,CUST-3960,Customer 3960,Home Office,Australia,State_3,City_20,South,PROD-OFF-2754,Office Supplies,Binders,Binders Product 12,2,238.86,0.06,449.06,234.18,214.88,0.4785,Cash on Delivery,First Class
ORD-20237856,2025-01-20,2025-01-27,CUST-8805,Customer 8805,Consumer,Canada,State_24,City_81,West,PROD-FUR-8364,Furniture,Bookcases,Bookcases Product 20,1,300.97,0.24,228.74,156.25,72.49,0.3169,Credit Card,First Class
ORD-20237857,2024-02-15,2024-02-22,CUST-7529,Customer 7529,Corporate,Germany,State_42,City_87,West,PROD-FUR-2852,Furniture,Furnishings,Furnishings Product 38,8,472.02,0.16,3171.97,2501.12,670.85,0.2115,Bank Transfer,Standard Class
ORD-20237858,2024-04-30,2024-05-06,CUST-8852,Customer 8852,Corporate,Canada,State_33,City_34,West,PROD-FUR-1858,Furniture,Chairs,Chairs Product 28,4,463.16,0.06,1741.48,1339.53,401.95,0.2308,Credit Card,Second Class
ORD-20237859,2023-05-31,2023-06-01,CUST-9122,Customer 9122,Consumer,Australia,State_27,City_89,South,PROD-FUR-1584,Furniture,Bookcases,Bookcases Product 34,1,249.52,0.02,244.53,160.12,84.41,0.3452,Debit Card,First Class
ORD-20237860,2025-11-07,2025-11-13,CUST-8738,Customer 8738,Consumer,Germany,State_6,City_71,West,PROD-OFF-4371,Office Supplies,Binders,Binders Product 7,13,380.38,0.07,4598.79,2079.85,2518.94,0.5477,Debit Card,Second Class
ORD-20237861,2025-01-23,2025-01-27,CUST-4883,Customer 4883,Home Office,Germany,State_47,City_49,West,PROD-TEC-3393,Technology,Machines,Machines Product 26,7,349.08,0.24,1857.11,920.38,936.73,0.5044,Bank Transfer,Same Day
ORD-20237862,2025-12-05,2025-12-07,CUST-7435,Customer 7435,Home Office,France,State_35,City_45,East,PROD-TEC-1076,Technology,Accessories,Accessories Product 18,4,25.48,0.3,71.34,38.92,32.42,0.4544,Credit Card,Standard Class
ORD-20237863,2024-04-29,2024-05-01,CUST-8682,Customer 8682,Consumer,United Kingdom,State_32,City_62,West,PROD-TEC-1924,Technology,Accessories,Accessories Product 48,11,309.82,0.08,3135.38,1733.03,1402.35,0.4473,PayPal,Same Day
ORD-20237864,2023-06-04,2023-06-08,CUST-6858,Customer 6858,Home Office,Canada,State_19,City_48,South,PROD-OFF-9350,Office Supplies,Appliances,Appliances Product 13,15,304.82,0.0,4572.3,3152.22,1420.08,0.3106,Cash on Delivery,Second Class
ORD-20237865,2024-10-04,2024-10-09,CUST-9465,Customer 9465,Home Office,United Kingdom,State_20,City_21,North,PROD-FUR-1742,Furniture,Tables,Tables Product 23,9,313.49,0.3,1974.99,1221.36,753.63,0.3816,Bank Transfer,Second Class
ORD-20237866,2025-01-17,2025-01-24,CUST-6627,Customer 6627,Consumer,Germany,State_33,City_32,Central,PROD-FUR-4113,Furniture,Bookcases,Bookcases Product 9,13,84.36,0.26,811.54,403.65,407.89,0.5026,Debit Card,Standard Class
ORD-20237867,2025-03-20,2025-03-24,CUST-6501,Customer 6501,Home Office,United Kingdom,State_6,City_87,West,PROD-OFF-2522,Office Supplies,Appliances,Appliances Product 22,8,408.2,0.18,2677.79,1075.5,1602.29,0.5984,Bank Transfer,Same Day
ORD-20237868,2025-07-21,2025-07-22,CUST-9462,Customer 9462,Home Office,France,State_5,City_82,South,PROD-OFF-3374,Office Supplies,Art,Art Product 18,11,494.0,0.22,4238.52,2697.75,1540.77,0.3635,Debit Card,Standard Class
ORD-20237869,2025-07-11,2025-07-13,CUST-5467,Customer 5467,Corporate,United Kingdom,State_33,City_53,East,PROD-OFF-9670,Office Supplies,Supplies,Supplies Product 7,6,475.43,0.22,2225.01,1002.37,1222.64,0.5495,Bank Transfer,Same Day
ORD-20237870,2023-06-16,2023-06-22,CUST-1065,Customer 1065,Consumer,Canada,State_32,City_64,West,PROD-OFF-6741,Office Supplies,Storage,Storage Product 1,15,397.24,0.02,5839.43,4346.4,1493.03,0.2557,PayPal,Same Day
ORD-20237871,2024-04-21,2024-04-22,CUST-4926,Customer 4926,Consumer,Canada,State_2,City_44,North,PROD-FUR-3676,Furniture,Labels,Labels Product 50,3,69.19,0.23,159.83,70.72,89.11,0.5575,PayPal,Standard Class
ORD-20237872,2024-11-27,2024-11-30,CUST-3998,Customer 3998,Consumer,United Kingdom,State_37,City_30,North,PROD-FUR-2103,Furniture,Chairs,Chairs Product 4,6,224.77,0.28,971.01,522.27,448.74,0.4621,Debit Card,Same Day
ORD-20237873,2023-06-01,2023-06-05,CUST-3738,Customer 3738,Home Office,United States,State_45,City_5,North,PROD-OFF-7506,Office Supplies,Envelopes,Envelopes Product 41,3,343.35,0.19,834.34,375.76,458.58,0.5496,Credit Card,First Class
ORD-20237874,2025-06-08,2025-06-15,CUST-2728,Customer 2728,Consumer,Germany,State_23,City_77,West,PROD-OFF-5620,Office Supplies,Supplies,Supplies Product 2,6,306.05,0.23,1413.95,669.5,744.45,0.5265,Credit Card,Second Class
ORD-20237875,2024-07-04,2024-07-08,CUST-7174,Customer 7174,Corporate,United States,State_42,City_19,North,PROD-OFF-1196,Office Supplies,Art,Art Product 11,15,166.4,0.06,2346.24,1413.51,932.73,0.3975,Bank Transfer,Second Class
ORD-20237876,2025-10-08,2025-10-15,CUST-7622,Customer 7622,Corporate,United Kingdom,State_21,City_7,West,PROD-FUR-4503,Furniture,Furnishings,Furnishings Product 30,3,377.41,0.12,996.36,506.68,489.68,0.4915,Credit Card,Second Class
ORD-20237877,2023-11-13,2023-11-18,CUST-7105,Customer 7105,Consumer,Australia,State_6,City_13,North,PROD-FUR-7006,Furniture,Bookcases,Bookcases Product 13,6,395.31,0.01,2348.14,1455.53,892.61,0.3801,Cash on Delivery,Same Day
ORD-20237878,2023-05-13,2023-05-20,CUST-5158,Customer 5158,Consumer,Canada,State_36,City_18,East,PROD-TEC-1518,Technology,Copiers,Copiers Product 44,12,495.55,0.11,5292.47,3804.27,1488.2,0.2812,Debit Card,Same Day
ORD-20237879,2023-07-21,2023-07-27,CUST-5171,Customer 5171,Corporate,Australia,State_32,City_57,North,PROD-TEC-4659,Technology,Phones,Phones Product 22,7,388.59,0.26,2012.9,1196.53,816.37,0.4056,Debit Card,Same Day
ORD-20237880,2025-03-10,2025-03-15,CUST-3505,Customer 3505,Home Office,United Kingdom,State_32,City_44,Central,PROD-OFF-8813,Office Supplies,Appliances,Appliances Product 19,8,138.07,0.19,894.69,696.96,197.73,0.221,Debit Card,Second Class
ORD-20237881,2024-03-20,2024-03-22,CUST-4179,Customer 4179,Home Office,Canada,State_49,City_91,Central,PROD-OFF-8307,Office Supplies,Fasteners,Fasteners Product 1,12,134.44,0.3,1129.3,648.14,481.16,0.4261,Bank Transfer,Second Class
ORD-20237882,2023-06-26,2023-06-30,CUST-2486,Customer 2486,Home Office,Canada,State_27,City_26,East,PROD-FUR-8876,Furniture,Furnishings,Furnishings Product 40,12,253.04,0.12,2672.1,1669.0,1003.1,0.3754,Bank Transfer,First Class
ORD-20237883,2024-12-03,2024-12-08,CUST-2794,Customer 2794,Corporate,Germany,State_47,City_97,West,PROD-FUR-7813,Furniture,Tables,Tables Product 20,6,37.87,0.16,190.86,120.45,70.41,0.3689,PayPal,First Class
ORD-20237884,2023-06-19,2023-06-26,CUST-9170,Customer 9170,Consumer,Germany,State_24,City_17,East,PROD-TEC-4734,Technology,Machines,Machines Product 25,15,440.57,0.16,5551.18,3488.06,2063.12,0.3717,Debit Card,Same Day
ORD-20237885,2023-05-31,2023-06-04,CUST-1797,Customer 1797,Consumer,France,State_13,City_35,Central,PROD-OFF-5211,Office Supplies,Storage,Storage Product 33,14,313.39,0.06,4124.21,2259.08,1865.13,0.4522,Credit Card,Second Class
ORD-20237886,2024-12-27,2025-01-01,CUST-3523,Customer 3523,Consumer,Canada,State_41,City_25,North,PROD-TEC-6710,Technology,Phones,Phones Product 33,5,277.28,0.24,1053.66,651.1,402.56,0.3821,Debit Card,First Class
ORD-20237887,2025-12-11,2025-12-13,CUST-6160,Customer 6160,Home Office,Canada,State_43,City_94,North,PROD-FUR-7965,Furniture,Tables,Tables Product 34,10,197.77,0.28,1423.94,792.45,631.49,0.4435,Cash on Delivery,Standard Class
ORD-20237888,2024-12-26,2025-01-02,CUST-2956,Customer 2956,Consumer,Canada,State_7,City_43,West,PROD-TEC-5212,Technology,Copiers,Copiers Product 25,2,409.11,0.07,760.94,363.51,397.43,0.5223,Debit Card,Standard Class
ORD-20237889,2024-03-29,2024-04-04,CUST-8585,Customer 8585,Consumer,United Kingdom,State_34,City_100,West,PROD-TEC-3581,Technology,Copiers,Copiers Product 46,11,132.63,0.08,1342.22,578.47,763.75,0.569,Cash on Delivery,Same Day
ORD-20237890,2025-01-06,2025-01-11,CUST-9203,Customer 9203,Home Office,United Kingdom,State_39,City_9,West,PROD-FUR-5601,Furniture,Tables,Tables Product 50,11,10.34,0.19,92.13,40.58,51.55,0.5595,Cash on Delivery,Standard Class
ORD-20237891,2025-04-06,2025-04-08,CUST-2919,Customer 2919,Home Office,Germany,State_7,City_66,South,PROD-TEC-2588,Technology,Copiers,Copiers Product 7,14,329.54,0.21,3644.71,2336.7,1308.01,0.3589,Debit Card,Standard Class
ORD-20237892,2024-11-11,2024-11-14,CUST-8948,Customer 8948,Home Office,France,State_35,City_26,West,PROD-TEC-9659,Technology,Phones,Phones Product 33,1,327.55,0.21,258.76,192.98,65.78,0.2542,Cash on Delivery,Second Class
ORD-20237893,2025-11-13,2025-11-18,CUST-7593,Customer 7593,Corporate,Canada,State_41,City_95,North,PROD-TEC-9190,Technology,Copiers,Copiers Product 20,5,144.27,0.15,613.15,379.26,233.89,0.3815,Cash on Delivery,First Class
ORD-20237894,2025-11-06,2025-11-12,CUST-2557,Customer 2557,Home Office,United States,State_35,City_6,West,PROD-FUR-5277,Furniture,Labels,Labels Product 13,11,358.22,0.19,3191.74,2448.61,743.13,0.2328,Credit Card,Standard Class
ORD-20237895,2023-04-26,2023-04-28,CUST-1762,Customer 1762,Home Office,Australia,State_50,City_15,North,PROD-TEC-8772,Technology,Machines,Machines Product 49,10,411.11,0.22,3206.66,1705.27,1501.39,0.4682,PayPal,First Class
ORD-20237896,2023-08-10,2023-08-12,CUST-9482,Customer 9482,Home Office,Australia,State_39,City_21,East,PROD-OFF-1865,Office Supplies,Art,Art Product 32,1,211.82,0.23,163.1,118.09,45.01,0.276,Debit Card,Same Day
ORD-20237897,2024-11-12,2024-11-18,CUST-9173,Customer 9173,Corporate,United States,State_25,City_12,South,PROD-OFF-2455,Office Supplies,Supplies,Supplies Product 12,1,352.36,0.24,267.79,193.2,74.59,0.2785,PayPal,Same Day
ORD-20237898,2025-11-17,2025-11-20,CUST-3284,Customer 3284,Home Office,United Kingdom,State_16,City_23,East,PROD-TEC-3320,Technology,Machines,Machines Product 26,8,57.88,0.29,328.76,235.74,93.02,0.2829,Credit Card,Same Day
ORD-20237899,2024-04-03,2024-04-10,CUST-2474,Customer 2474,Corporate,Germany,State_41,City_77,Central,PROD-TEC-7863,Technology,Accessories,Accessories Product 34,15,465.38,0.03,6771.28,3844.06,2927.22,0.4323,Bank Transfer,Same Day
ORD-20237900,2025-12-22,2025-12-26,CUST-4472,Customer 4472,Home Office,Canada,State_40,City_72,North,PROD-FUR-8153,Furniture,Chairs,Chairs Product 11,8,293.31,0.05,2229.16,1746.17,482.99,0.2167,Bank Transfer,Same Day
ORD-20237901,2023-03-21,2023-03-25,CUST-1643,Customer 1643,Home Office,France,State_43,City_14,West,PROD-FUR-8174,Furniture,Chairs,Chairs Product 32,1,326.52,0.23,251.42,198.98,52.44,0.2086,Bank Transfer,Second Class
ORD-20237902,2023-02-03,2023-02-09,CUST-9989,Customer 9989,Corporate,United Kingdom,State_48,City_84,North,PROD-TEC-8717,Technology,Phones,Phones Product 43,2,286.11,0.2,457.78,231.84,225.94,0.4936,Cash on Delivery,First Class
ORD-20237903,2025-08-27,2025-08-29,CUST-3567,Customer 3567,Consumer,Canada,State_34,City_66,Central,PROD-TEC-1942,Technology,Phones,Phones Product 31,2,293.99,0.27,429.23,257.17,172.06,0.4009,Bank Transfer,First Class
ORD-20237904,2024-12-19,2024-12-20,CUST-2869,Customer 2869,Corporate,Canada,State_9,City_53,North,PROD-FUR-7841,Furniture,Bookcases,Bookcases Product 34,3,267.77,0.18,658.71,364.81,293.9,0.4462,Debit Card,Standard Class
ORD-20237905,2024-05-02,2024-05-05,CUST-8930,Customer 8930,Corporate,Canada,State_1,City_76,Central,PROD-TEC-9745,Technology,Copiers,Copiers Product 31,3,277.23,0.24,632.08,380.99,251.09,0.3972,Credit Card,Same Day
ORD-20237906,2025-05-23,2025-05-28,CUST-9397,Customer 9397,Corporate,United Kingdom,State_49,City_67,North,PROD-OFF-3940,Office Supplies,Storage,Storage Product 7,15,92.74,0.12,1224.17,699.66,524.51,0.4285,Debit Card,Second Class
ORD-20237907,2024-01-08,2024-01-10,CUST-7382,Customer 7382,Home Office,France,State_17,City_43,West,PROD-FUR-2310,Furniture,Bookcases,Bookcases Product 18,12,130.02,0.11,1388.61,872.32,516.29,0.3718,Bank Transfer,Standard Class
ORD-20237908,2023-05-27,2023-05-30,CUST-2867,Customer 2867,Corporate,United Kingdom,State_6,City_58,North,PROD-TEC-9790,Technology,Accessories,Accessories Product 29,4,191.83,0.18,629.2,449.25,179.95,0.286,PayPal,Same Day
ORD-20237909,2024-04-14,2024-04-19,CUST-2480,Customer 2480,Consumer,Australia,State_18,City_50,East,PROD-TEC-6663,Technology,Accessories,Accessories Product 23,12,303.41,0.26,2694.28,1767.93,926.35,0.3438,Cash on Delivery,Same Day
ORD-20237910,2024-07-16,2024-07-20,CUST-4654,Customer 4654,Home Office,Australia,State_41,City_44,Central,PROD-OFF-2766,Office Supplies,Fasteners,Fasteners Product 4,14,323.51,0.2,3623.31,2514.74,1108.57,0.306,Debit Card,Second Class
ORD-20237911,2025-10-17,2025-10-20,CUST-8953,Customer 8953,Consumer,Germany,State_26,City_72,East,PROD-TEC-2829,Technology,Accessories,Accessories Product 5,10,207.42,0.25,1555.65,731.72,823.93,0.5296,Debit Card,First Class
ORD-20237912,2023-06-02,2023-06-03,CUST-5627,Customer 5627,Consumer,France,State_40,City_39,South,PROD-FUR-5361,Furniture,Furnishings,Furnishings Product 20,15,189.8,0.17,2363.01,1754.9,608.11,0.2573,Bank Transfer,Same Day
ORD-20237913,2023-10-01,2023-10-04,CUST-6040,Customer 6040,Home Office,France,State_11,City_98,West,PROD-OFF-1034,Office Supplies,Binders,Binders Product 22,8,259.84,0.17,1725.34,942.56,782.78,0.4537,Bank Transfer,Same Day
ORD-20237914,2025-05-29,2025-05-31,CUST-3526,Customer 3526,Corporate,Australia,State_38,City_21,South,PROD-OFF-2820,Office Supplies,Paper,Paper Product 33,1,5.93,0.16,4.98,2.71,2.27,0.4558,Credit Card,First Class
ORD-20237915,2023-10-30,2023-11-04,CUST-5544,Customer 5544,Home Office,Canada,State_19,City_23,North,PROD-FUR-9508,Furniture,Chairs,Chairs Product 9,14,116.83,0.19,1324.85,839.67,485.18,0.3662,PayPal,Standard Class
ORD-20237916,2024-12-23,2024-12-25,CUST-6886,Customer 6886,Home Office,Germany,State_43,City_39,East,PROD-FUR-5497,Furniture,Labels,Labels Product 2,13,297.47,0.03,3751.1,2659.7,1091.4,0.291,Credit Card,Same Day
ORD-20237917,2025-06-21,2025-06-24,CUST-2104,Customer 2104,Corporate,Australia,State_27,City_86,Central,PROD-OFF-9499,Office Supplies,Art,Art Product 8,1,352.52,0.14,303.17,173.42,129.75,0.428,Cash on Delivery,First Class
ORD-20237918,2023-06-09,2023-06-16,CUST-9654,Customer 9654,Consumer,France,State_39,City_22,West,PROD-OFF-6142,Office Supplies,Storage,Storage Product 27,11,411.05,0.24,3436.38,2263.79,1172.59,0.3412,Bank Transfer,Same Day
ORD-20237919,2024-03-24,2024-03-27,CUST-4186,Customer 4186,Corporate,United States,State_29,City_19,East,PROD-FUR-4679,Furniture,Furnishings,Furnishings Product 20,1,393.75,0.11,350.44,193.56,156.88,0.4477,Debit Card,First Class
ORD-20237920,2023-12-21,2023-12-27,CUST-8267,Customer 8267,Home Office,United Kingdom,State_5,City_69,South,PROD-OFF-9467,Office Supplies,Supplies,Supplies Product 4,6,45.15,0.08,249.23,142.35,106.88,0.4288,Credit Card,Standard Class
ORD-20237921,2023-08-09,2023-08-14,CUST-8237,Customer 8237,Corporate,Canada,State_42,City_10,South,PROD-OFF-5070,Office Supplies,Binders,Binders Product 13,5,180.01,0.1,810.04,581.82,228.22,0.2817,Bank Transfer,Second Class
ORD-20237922,2024-02-25,2024-02-26,CUST-5190,Customer 5190,Corporate,Canada,State_36,City_14,Central,PROD-TEC-1901,Technology,Machines,Machines Product 10,6,59.27,0.21,280.94,215.77,65.17,0.232,Credit Card,Standard Class
ORD-20237923,2024-10-15,2024-10-21,CUST-9904,Customer 9904,Home Office,Canada,State_12,City_2,North,PROD-TEC-1656,Technology,Machines,Machines Product 34,4,45.75,0.13,159.21,105.04,54.17,0.3402,PayPal,First Class
ORD-20237924,2023-09-02,2023-09-09,CUST-6288,Customer 6288,Corporate,Australia,State_28,City_48,South,PROD-TEC-5597,Technology,Machines,Machines Product 10,8,379.79,0.15,2582.57,1798.08,784.49,0.3038,Debit Card,First Class
ORD-20237925,2025-12-04,2025-12-09,CUST-2151,Customer 2151,Consumer,United States,State_24,City_85,Central,PROD-TEC-5255,Technology,Machines,Machines Product 45,14,372.08,0.04,5000.76,3817.44,1183.32,0.2366,Bank Transfer,First Class
ORD-20237926,2025-02-16,2025-02-20,CUST-3035,Customer 3035,Home Office,France,State_19,City_58,South,PROD-TEC-1102,Technology,Machines,Machines Product 49,6,437.38,0.08,2414.34,1789.11,625.23,0.259,Bank Transfer,Second Class
ORD-20237927,2025-12-31,2026-01-07,CUST-7272,Customer 7272,Consumer,Australia,State_17,City_32,Central,PROD-OFF-4163,Office Supplies,Paper,Paper Product 36,6,491.73,0.28,2124.27,1233.84,890.43,0.4192,Bank Transfer,Standard Class
ORD-20237928,2023-03-03,2023-03-09,CUST-2187,Customer 2187,Corporate,Germany,State_13,City_91,South,PROD-TEC-8371,Technology,Copiers,Copiers Product 12,13,303.21,0.11,3508.14,2729.51,778.63,0.2219,Bank Transfer,Same Day
ORD-20237929,2025-06-30,2025-07-06,CUST-9620,Customer 9620,Home Office,United Kingdom,State_33,City_87,East,PROD-FUR-6985,Furniture,Chairs,Chairs Product 4,2,313.61,0.06,589.59,297.93,291.66,0.4947,Cash on Delivery,First Class
ORD-20237930,2023-12-28,2024-01-02,CUST-5914,Customer 5914,Consumer,Australia,State_3,City_19,North,PROD-OFF-9386,Office Supplies,Fasteners,Fasteners Product 4,4,442.71,0.2,1416.67,784.77,631.9,0.446,PayPal,Second Class
ORD-20237931,2023-06-08,2023-06-14,CUST-6503,Customer 6503,Consumer,Germany,State_10,City_98,West,PROD-TEC-8482,Technology,Copiers,Copiers Product 5,14,43.89,0.14,528.44,321.69,206.75,0.3912,Cash on Delivery,First Class
ORD-20237932,2024-11-19,2024-11-22,CUST-1391,Customer 1391,Corporate,Canada,State_4,City_44,East,PROD-TEC-6467,Technology,Phones,Phones Product 1,1,114.99,0.21,90.84,39.63,51.21,0.5637,Credit Card,Same Day
ORD-20237933,2024-05-04,2024-05-07,CUST-7438,Customer 7438,Home Office,France,State_18,City_57,East,PROD-FUR-6712,Furniture,Furnishings,Furnishings Product 17,8,349.34,0.1,2515.25,1862.97,652.28,0.2593,Debit Card,Standard Class
ORD-20237934,2025-07-04,2025-07-09,CUST-5107,Customer 5107,Corporate,France,State_9,City_73,West,PROD-FUR-3034,Furniture,Tables,Tables Product 45,13,108.39,0.02,1380.89,585.43,795.46,0.576,PayPal,Standard Class
